base url,year,month,day,weekday,Federal Election, Provincial Election, Provincial Referendum, Municipal Election
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/02/08/,1917,02,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/02/15/,1917,02,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/02/22/,1917,02,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/03/01/,1917,03,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/03/08/,1917,03,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/03/15/,1917,03,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/03/22/,1917,03,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/03/29/,1917,03,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/04/05/,1917,04,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/04/12/,1917,04,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/04/19/,1917,04,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/04/26/,1917,04,26,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/05/03/,1917,05,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/05/10/,1917,05,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/05/17/,1917,05,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/05/24/,1917,05,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/05/31/,1917,05,31,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/06/07/,1917,06,07,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/06/14/,1917,06,14,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/06/21/,1917,06,21,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/06/28/,1917,06,28,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/07/05/,1917,07,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/07/12/,1917,07,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/07/19/,1917,07,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/07/26/,1917,07,26,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/08/02/,1917,08,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/08/09/,1917,08,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/08/16/,1917,08,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/08/23/,1917,08,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/08/30/,1917,08,30,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/09/06/,1917,09,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/09/13/,1917,09,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/09/20/,1917,09,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/09/27/,1917,09,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/10/04/,1917,10,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/10/11/,1917,10,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/10/18/,1917,10,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/10/25/,1917,10,25,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/11/01/,1917,11,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/11/08/,1917,11,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/11/15/,1917,11,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/11/22/,1917,11,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/11/29/,1917,11,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/12/06/,1917,12,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/12/13/,1917,12,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/12/20/,1917,12,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1917/12/27/,1917,12,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/01/03/,1918,01,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/01/10/,1918,01,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/01/17/,1918,01,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/01/24/,1918,01,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/01/31/,1918,01,31,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/02/07/,1918,02,07,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/02/14/,1918,02,14,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/02/21/,1918,02,21,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/02/28/,1918,02,28,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/03/07/,1918,03,07,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/03/14/,1918,03,14,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/03/21/,1918,03,21,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/03/28/,1918,03,28,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/04/04/,1918,04,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/04/11/,1918,04,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/04/18/,1918,04,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/04/25/,1918,04,25,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/05/02/,1918,05,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/05/09/,1918,05,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/05/16/,1918,05,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/05/23/,1918,05,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/05/30/,1918,05,30,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/06/06/,1918,06,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/06/13/,1918,06,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/06/20/,1918,06,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/06/27/,1918,06,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/07/04/,1918,07,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/07/11/,1918,07,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/07/18/,1918,07,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/07/25/,1918,07,25,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/08/01/,1918,08,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/08/08/,1918,08,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/08/15/,1918,08,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/08/22/,1918,08,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/08/29/,1918,08,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/09/05/,1918,09,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/09/12/,1918,09,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/09/19/,1918,09,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/09/26/,1918,09,26,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/10/03/,1918,10,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/10/10/,1918,10,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/10/17/,1918,10,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/10/24/,1918,10,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/10/31/,1918,10,31,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/11/07/,1918,11,07,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/11/14/,1918,11,14,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/11/21/,1918,11,21,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/11/28/,1918,11,28,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/12/05/,1918,12,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/12/12/,1918,12,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1918/12/19/,1918,12,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/01/02/,1919,01,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/01/09/,1919,01,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/01/16/,1919,01,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/01/23/,1919,01,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/01/30/,1919,01,30,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/02/06/,1919,02,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/02/13/,1919,02,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/02/20/,1919,02,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/02/27/,1919,02,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/03/06/,1919,03,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/03/13/,1919,03,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/03/20/,1919,03,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/03/27/,1919,03,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/04/03/,1919,04,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/04/10/,1919,04,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/04/17/,1919,04,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/04/24/,1919,04,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/05/01/,1919,05,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/05/08/,1919,05,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/05/15/,1919,05,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/05/22/,1919,05,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/05/29/,1919,05,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/06/05/,1919,06,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/06/12/,1919,06,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/06/19/,1919,06,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/06/26/,1919,06,26,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/07/03/,1919,07,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/07/10/,1919,07,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/07/17/,1919,07,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/07/24/,1919,07,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/07/31/,1919,07,31,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/08/07/,1919,08,07,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/08/14/,1919,08,14,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/08/21/,1919,08,21,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/08/28/,1919,08,28,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/09/04/,1919,09,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/09/11/,1919,09,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/09/18/,1919,09,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/09/25/,1919,09,25,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/10/02/,1919,10,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/10/09/,1919,10,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/10/16/,1919,10,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/10/23/,1919,10,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/10/30/,1919,10,30,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/11/06/,1919,11,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/11/13/,1919,11,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/11/20/,1919,11,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/11/27/,1919,11,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/12/04/,1919,12,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/12/11/,1919,12,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/12/18/,1919,12,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1919/12/24/,1919,12,24,Wed,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/01/01/,1920,01,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/01/08/,1920,01,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/01/15/,1920,01,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/01/22/,1920,01,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/01/29/,1920,01,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/02/05/,1920,02,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/02/12/,1920,02,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/02/19/,1920,02,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/02/26/,1920,02,26,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/03/04/,1920,03,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/03/11/,1920,03,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/03/18/,1920,03,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/03/25/,1920,03,25,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/04/01/,1920,04,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/04/08/,1920,04,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/04/15/,1920,04,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/04/22/,1920,04,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/04/29/,1920,04,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/05/06/,1920,05,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/05/13/,1920,05,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/05/20/,1920,05,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/05/27/,1920,05,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/06/03/,1920,06,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/06/10/,1920,06,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/06/17/,1920,06,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/06/24/,1920,06,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/07/01/,1920,07,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/07/08/,1920,07,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/07/15/,1920,07,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/07/22/,1920,07,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/07/29/,1920,07,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/08/05/,1920,08,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/08/12/,1920,08,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/08/19/,1920,08,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/08/26/,1920,08,26,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/09/02/,1920,09,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/09/09/,1920,09,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/09/16/,1920,09,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/09/23/,1920,09,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/09/30/,1920,09,30,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/10/07/,1920,10,07,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/10/14/,1920,10,14,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/10/21/,1920,10,21,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/10/28/,1920,10,28,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/11/04/,1920,11,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/11/11/,1920,11,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/11/18/,1920,11,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/11/25/,1920,11,25,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/12/02/,1920,12,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/12/09/,1920,12,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/12/16/,1920,12,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/12/23/,1920,12,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1920/12/30/,1920,12,30,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/01/06/,1921,01,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/01/13/,1921,01,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/01/20/,1921,01,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/01/27/,1921,01,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/02/03/,1921,02,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/02/10/,1921,02,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/02/17/,1921,02,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/02/24/,1921,02,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/03/03/,1921,03,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/03/10/,1921,03,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/03/17/,1921,03,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/03/24/,1921,03,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/03/31/,1921,03,31,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/04/07/,1921,04,07,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/04/14/,1921,04,14,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/04/21/,1921,04,21,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/04/28/,1921,04,28,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/05/05/,1921,05,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/05/12/,1921,05,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/05/19/,1921,05,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/05/26/,1921,05,26,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/06/02/,1921,06,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/06/09/,1921,06,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/06/16/,1921,06,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/06/23/,1921,06,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/06/30/,1921,06,30,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/07/07/,1921,07,07,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/07/14/,1921,07,14,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/07/21/,1921,07,21,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/07/28/,1921,07,28,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/08/04/,1921,08,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/08/11/,1921,08,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/08/18/,1921,08,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/08/25/,1921,08,25,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/09/01/,1921,09,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/09/08/,1921,09,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/09/15/,1921,09,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/09/22/,1921,09,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/09/29/,1921,09,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/10/06/,1921,10,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/10/13/,1921,10,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/10/20/,1921,10,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/10/27/,1921,10,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/11/03/,1921,11,03,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/11/10/,1921,11,10,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/11/17/,1921,11,17,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/11/24/,1921,11,24,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/12/01/,1921,12,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/12/08/,1921,12,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/12/15/,1921,12,15,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/12/22/,1921,12,22,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1921/12/29/,1921,12,29,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/01/05/,1922,01,05,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/01/12/,1922,01,12,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/01/19/,1922,01,19,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/01/26/,1922,01,26,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/02/02/,1922,02,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/02/09/,1922,02,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/02/16/,1922,02,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/02/23/,1922,02,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/03/02/,1922,03,02,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/03/09/,1922,03,09,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/03/16/,1922,03,16,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/03/23/,1922,03,23,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/03/30/,1922,03,30,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/04/06/,1922,04,06,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/04/13/,1922,04,13,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/04/20/,1922,04,20,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/04/27/,1922,04,27,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/05/04/,1922,05,04,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/05/11/,1922,05,11,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/05/18/,1922,05,18,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/05/25/,1922,05,25,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/06/01/,1922,06,01,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/06/08/,1922,06,08,Thu,,,,
http://collections.banq.qc.ca:8008/jrn03/equity/src/1922/06/15/,1922,06,15,Thu,,,,
